x,y,z,time
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.0628597736358643
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.0763771533966064
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.0889811515808105
-0.004393316005561211,-0.008423821434316386,-0.010504842800494648,2.105923652648926
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.118967056274414
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.1336660385131836
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.147918224334717
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.162348985671997
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.1925549507141113
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.20866060256958
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.223895788192749
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.2557220458984375
-0.004393316005561211,-0.008423821434316386,-0.010504842800494648,2.2708346843719482
-0.0043900976825587395,-0.008414679091683752,-0.010642712618342444,2.2839365005493164
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.2988858222961426
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.314957618713379
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.3313214778900146
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.344592809677124
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.358180046081543
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.381476879119873
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.395678758621216
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.4237940311431885
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.438122510910034
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.4621026515960693
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.4754908084869385
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.4907147884368896
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.5176703929901123
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.5311577320098877
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.5443830490112305
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.557666301727295
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.5742835998535156
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.5864312648773193
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.6021652221679688
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.617159128189087
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.6308329105377197
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.6438965797424316
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.674980640411377
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.687924385070801
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.704946517944336
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.719176769256592
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.7348501682281494
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.748805046081543
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.763051986694336
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.777036428451538
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.7903947830200195
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.8041934967041016
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.818120002746582
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.830916404724121
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.8590710163116455
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.874048948287964
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.88836407661438
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.906722068786621
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.920597791671753
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.9368679523468018
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,2.9501583576202393
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.964569568634033
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,2.9913365840911865
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.005709648132324
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.0184919834136963
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.037202835083008
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.0510988235473633
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.064574718475342
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.077923536300659
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.102093458175659
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.1163361072540283
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.1296069622039795
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.149496555328369
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.162522554397583
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.1801912784576416
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.2109270095825195
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.22550106048584
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.2400565147399902
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.266301393508911
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.2809901237487793
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.294975519180298
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.3101725578308105
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.323575496673584
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.3436241149902344
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.3576738834381104
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.372601270675659
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.4066741466522217
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.4213459491729736
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.4348833560943604
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.453932523727417
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.467836380004883
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.4825186729431152
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.497070074081421
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.5119030475616455
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.5350449085235596
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.548902988433838
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.5644304752349854
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.5791945457458496
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.594101667404175
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.608043670654297
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.622563600540161
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.637493133544922
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.6512417793273926
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.679804563522339
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.693943500518799
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.708281993865967
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.722034215927124
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.7360944747924805
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.7499735355377197
-0.0043900976825587395,-0.008414679091683752,-0.010642712618342444,3.765056848526001
-0.004393316005561211,-0.008423821434316386,-0.010504842800494648,3.7900424003601074
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.8042373657226562
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.8190948963165283
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.841667413711548
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.8555519580841064
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.869718074798584
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,3.9004411697387695
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.9157559871673584
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.9300081729888916
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.9455533027648926
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.969707489013672
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.9833762645721436
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,3.996799945831299
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.010209321975708
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.032644987106323
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.046929359436035
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.060729026794434
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.0917181968688965
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.109345197677612
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.122436046600342
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.136866807937622
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.156681299209595
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.179235219955444
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.193036079406738
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.205493211746216
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.234814405441284
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.24738335609436
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.260056018829346
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.28200888633728
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.296250104904175
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.312004089355469
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.32721209526062
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.357144832611084
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.3701171875
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.383859634399414
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.40441370010376
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.435644149780273
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.449297189712524
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.479027509689331
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.492438554763794
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.507944345474243
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.522823333740234
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.536935806274414
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.552063226699829
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.577089071273804
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.589689254760742
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.608882665634155
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.6238086223602295
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.63765549659729
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.650489807128906
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.672021150588989
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.6864542961120605
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.7004101276397705
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.719122648239136
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.732311010360718
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.7521491050720215
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.767186403274536
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.7808098793029785
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.7955005168914795
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.813033103942871
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.827306270599365
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.841937780380249
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.855520725250244
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.869384765625
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.881816864013672
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.896099805831909
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.923027515411377
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.936156988143921
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.954257965087891
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,4.972790718078613
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,4.988086462020874
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.015358924865723
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.029030084609985
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.044957876205444
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.057905673980713
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.0709662437438965
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.08415412902832
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.123182773590088
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.136384010314941
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.149089336395264
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.1630871295928955
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.176813125610352
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.189301490783691
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.201195240020752
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.216273546218872
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.22942328453064
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.242995262145996
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.25623631477356
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.27073860168457
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.284826755523682
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.299199342727661
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.3106207847595215
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.326239109039307
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.338444709777832
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.353108167648315
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.365837335586548
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.37825345993042
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.3913187980651855
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.406270503997803
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.418880224227905
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.435205698013306
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.448610067367554
-0.0043900976825587395,-0.008414679091683752,-0.010642712618342444,5.460044622421265
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.472703695297241
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.486861944198608
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.500859022140503
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.517282485961914
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.530166387557983
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.542777061462402
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.555091619491577
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.569667339324951
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.583272695541382
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.5982019901275635
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.612847566604614
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.630261421203613
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.660408020019531
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.677208185195923
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.691536903381348
-0.004393316005561211,-0.008423821434316386,-0.010504842800494648,5.705395221710205
-0.004393316005561211,-0.008423821434316386,-0.010504842800494648,5.718352317810059
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.733289480209351
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.747055292129517
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.762122392654419
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.774991750717163
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.805134296417236
-0.0043900976825587395,-0.008414679091683752,-0.010642712618342444,5.821157693862915
-0.0043900976825587395,-0.008414679091683752,-0.010642712618342444,5.83344030380249
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.851769924163818
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.866109371185303
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.880422115325928
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.894700288772583
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.915914535522461
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.936898708343506
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.94970440864563
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.964134693145752
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,5.978705406188965
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,5.99388575553894
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.008281469345093
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.0229620933532715
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.048005819320679
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.0621349811553955
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.07552170753479
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.094014883041382
-0.004393316005561211,-0.008423821434316386,-0.010504842800494648,6.107314109802246
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.1196448802948
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.131490707397461
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.1606035232543945
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.174229621887207
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.188870191574097
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.208013534545898
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.221512317657471
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.23844051361084
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.266291618347168
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.2910380363464355
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.304254770278931
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.319638013839722
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.347097635269165
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.361227512359619
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.383431911468506
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.397693634033203
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.412342071533203
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.43022608757019
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.4440765380859375
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.456485271453857
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.469727277755737
-0.0043900976825587395,-0.008414679091683752,-0.010642712618342444,6.481629848480225
-0.0043900976825587395,-0.008414679091683752,-0.010642712618342444,6.494094133377075
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.5078887939453125
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.521003484725952
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.545114040374756
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.559757232666016
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.575153350830078
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.603520631790161
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.61897611618042
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.649415731430054
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.663867950439453
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.680327653884888
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.694329261779785
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.711774110794067
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.727499961853027
-0.0043900976825587395,-0.008414679091683752,-0.010642712618342444,6.743086338043213
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.757294416427612
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.773318290710449
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.796008110046387
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.809617519378662
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.823279619216919
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.845178842544556
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.858281373977661
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.873514652252197
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.886751413345337
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.907991409301758
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.9282755851745605
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.942563056945801
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.95574164390564
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,6.968888998031616
-0.00440713420229663,-0.00843365611952912,-0.010728639986333178,6.994973659515381
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,7.008651256561279
-0.004410172272090321,-0.008442875960143703,-0.010590741136455436,7.035011291503906
